0	0	0
92.3992	0	0
184.798	0	0
277.198	0	0
369.597	0	0
461.996	0	0
554.395	0	0
646.794	0	0
739.194	0	0
831.593	0	0
923.992	0	0
1016.39	0	0
1108.79	0	0
1201.19	0	0
1293.59	0	0
1385.99	0	0
1478.39	0	0
1570.79	0	0
1663.19	0	0
1755.58	0	0
1847.98	0	0
1940.38	0	0
2032.78	0	0
2125.18	0	0
2217.58	0	0
2309.98	0	0
2402.38	0	0
2494.78	0	0
2587.18	0	0
2679.58	0	0
2771.98	0	0
2864.38	0	0
2956.77	0	0
3049.17	0	0
3141.57	0	0
3233.97	0	0
3326.37	0	0
3418.77	0	0
3511.17	0	0
3603.57	0	0
3695.97	0	0
3788.37	0	0
3880.77	0.0793651	0
3973.17	0.0793651	0
4065.56	0.0793651	0
4157.96	0	0
4250.36	0	0
4342.76	0	0
4435.16	0	0
4527.56	0	0
4619.96	0	0
4712.36	0	0
4804.76	0	0
4897.16	0	0
4989.56	0	0
5081.96	0	0
5174.36	0	0
5266.75	0	0
5359.15	0	0
5451.55	0	0
5543.95	0	0
5636.35	0	0
5728.75	0	0
5821.15	0	0
5913.55	0	0
6005.95	0	0
6098.35	0	0
6190.75	0	0
6283.15	0	0
6375.54	0	0
6467.94	0	0
6560.34	0	0
6652.74	0	0
6745.14	0	0
6837.54	0	0
6929.94	0	0
7022.34	0	0
7114.74	0	0
7207.14	0	0
7299.54	0	0
7391.94	0	0
7484.34	0	0
7576.73	0	0
7669.13	0	0
7761.53	0	0
7853.93	0	0
7946.33	0	0
8038.73	0	0
8131.13	0	0
8223.53	0	0
8315.93	0	0
8408.33	0	0
8500.73	0	0
8593.13	0	0
8685.52	0	0
8777.92	0	0
8870.32	0	0
8962.72	0	0
9055.12	0	0
9147.52	0	0
9239.92	0	0
9332.32	0	0
9424.72	0	0
9517.12	0	0
9609.52	0	0
9701.92	0	0
9794.32	0	0
9886.71	0	0
9979.11	0	0
10071.5	0	0
10163.9	0	0
10256.3	0	0
10348.7	0	0
10441.1	0	0
10533.5	0	0
10625.9	0	0
10718.3	0	0
10810.7	0	0
10903.1	0	0
10995.5	0	0
11087.9	0	0
11180.3	0	0
11272.7	0	0
11365.1	0	0
11457.5	0	0
11549.9	0	0
11642.3	0	0
11734.7	0	0
11827.1	0	0
11919.5	0	0
12011.9	0	0
12104.3	0	0
12196.7	0	0
12289.1	0	0
12381.5	0	0
12473.9	0	0
12566.3	0	0
12658.7	0	0
12751.1	0	0
12843.5	0	0
12935.9	0	0
13028.3	0	0
13120.7	0	0
13213.1	0	0
13305.5	0	0
13397.9	0.0793651	0
13490.3	0.0793651	0
13582.7	0	0
13675.1	0	0
13767.5	0	0
13859.9	0	0
13952.3	0	0
14044.7	0	0
14137.1	0	0
14229.5	0	0
14321.9	0	0
14414.3	0	0
14506.7	0	0
14599.1	0	0
14691.5	0	0
14783.9	0	0
14876.3	0.0793651	0
14968.7	0	0
15061.1	0	0
15153.5	0	0
15245.9	0	0
15338.3	0	0
15430.7	0	0
15523.1	0	0
15615.5	0	0
15707.9	0	0
15800.3	0	0
15892.7	0	0
15985.1	0	0
16077.5	0	0
16169.9	0	0
16262.3	0	0
16354.7	0	0
16447.1	0	0
16539.5	0	0
16631.9	0	0
16724.3	0	0
16816.7	0	0
16909.1	0	0
17001.5	0	0
17093.9	0	0
17186.3	0	0
17278.7	0	0
17371	0	0
17463.4	0	0
17555.8	0	0
17648.2	0	0
17740.6	0	0
17833	0	0
17925.4	0	0
18017.8	0	0
18110.2	0	0
18202.6	0	0
18295	0	0
18387.4	0	0
18479.8	0	0
18572.2	0	0
18664.6	0	0
18757	0	0
18849.4	0.0793651	0
18941.8	0.0793651	0
19034.2	0.0793651	0
19126.6	0	0
19219	0	0
19311.4	0	0
19403.8	0	0
19496.2	0	0
19588.6	0	0
19681	0	0
19773.4	0	0
19865.8	0	0
19958.2	0	0
20050.6	0	0
20143	0	0
20235.4	0	0
20327.8	0	0
20420.2	0	0
20512.6	0	0
20605	0	0
20697.4	0	0
20789.8	0	0
20882.2	0	0
20974.6	0	0
21067	0	0
21159.4	0	0
21251.8	0	0
21344.2	0	0
21436.6	0	0
21529	0	0
21621.4	0	0
21713.8	0.0793651	0
21806.2	0.0793651	0
21898.6	0	0
21991	0	0
22083.4	0	0
22175.8	0	0
22268.2	0	0
22360.6	0	0
22453	0	0
22545.4	0	0
22637.8	0	0
22730.2	0	0
22822.6	0	0
22915	0	0
23007.4	0	0
23099.8	0	0
23192.2	0	0
23284.6	0	0
23377	0	0
23469.4	0	0
23561.8	0	0
23654.2	0	0
23746.6	0	0
23839	0	0
23931.4	0	0
24023.8	0	0
24116.2	0	0
24208.6	0	0
24301	0	0
24393.4	0	0
24485.8	0	0
24578.2	0	0
24670.6	0	0
24763	0	0
24855.4	0	0
24947.8	0	0
25040.2	0	0
25132.6	0	0
25225	0	0
25317.4	0	0
25409.8	0	0
25502.2	0	0
25594.6	0	0
25687	0	0
25779.4	0	0
25871.8	0	0
25964.2	0	0
26056.6	0	0
26149	0	0
26241.4	0	0
26333.8	0	0
26426.2	0	0
26518.6	0	0
26611	0	0
26703.4	0	0
26795.8	0	0
26888.2	0	0
26980.6	0	0
27073	0	0
27165.4	0	0
27257.8	0	0
27350.2	0	0
27442.6	0	0
27535	0	0
27627.4	0	0
27719.8	0	0
27812.2	0	0
27904.6	0	0
27997	0	0
28089.4	0	0
28181.8	0	0
28274.2	0	0
28366.6	0	0
28459	0	0
28551.4	0	0
28643.8	0	0
28736.2	0	0
28828.6	0	0
28920.9	0	0
29013.3	0	0
29105.7	0.0793651	0
29198.1	0.0793651	0
29290.5	0.15873	0
29382.9	0	0
29475.3	0	0
29567.7	0	0
29660.1	0	0
29752.5	0	0
29844.9	0	0
29937.3	0	0
30029.7	0	0
30122.1	0	0
30214.5	0	0
30306.9	0	0
30399.3	0	0
30491.7	0	0
30584.1	0	0
30676.5	0	0
30768.9	0	0
30861.3	0	0
30953.7	0	0
31046.1	0	0
31138.5	0	0
31230.9	0	0
31323.3	0	0
31415.7	0	0
31508.1	0	0
31600.5	0	0
31692.9	0	0
31785.3	0	0
31877.7	0	0
31970.1	0	0
32062.5	0	0
32154.9	0	0
32247.3	0	0
32339.7	0	0
32432.1	0	0
32524.5	0	0
32616.9	0	0
32709.3	0	0
32801.7	0	0
32894.1	0	0
32986.5	0	0
33078.9	0	0
33171.3	0	0
33263.7	0.0793651	0
33356.1	0	0
33448.5	0	0
33540.9	0	0
33633.3	0	0
33725.7	0	0
33818.1	0	0
33910.5	0	0
34002.9	0	0
34095.3	0	0
34187.7	0	0
34280.1	0	0
34372.5	0	0
34464.9	0	0
34557.3	0	0
34649.7	0	0
34742.1	0	0
34834.5	0	0
34926.9	0	0
35019.3	0	0
35111.7	0	0
35204.1	0	0
35296.5	0	0
35388.9	0	0
35481.3	0	0
35573.7	0	0
35666.1	0	0
35758.5	0	0
35850.9	0	0
35943.3	0	0
36035.7	0	0
36128.1	0	0
36220.5	0	0
36312.9	0	0
36405.3	0	0
36497.7	0	0
36590.1	0	0
36682.5	0	0
36774.9	0	0
36867.3	0	0
36959.7	0	0
37052.1	0	0
37144.5	0	0
37236.9	0	0
37329.3	0	0
37421.7	0	0
37514.1	0	0
37606.5	0	0
37698.9	0	0
37791.3	0	0
37883.7	0	0
37976.1	0	0
38068.5	0	0
38160.9	0	0
38253.3	0	0
38345.7	0	0
38438.1	0	0
38530.5	0	0
38622.9	0	0
38715.3	0	0
38807.7	0	0
38900.1	0	0
38992.5	0	0
39084.9	0	0
39177.3	0	0
39269.7	0	0
39362.1	0	0
39454.5	0	0
39546.9	0	0
39639.3	0	0
39731.7	0	0
39824.1	0	0
39916.5	0	0
40008.9	0	0
40101.3	0	0
40193.7	0	0
40286.1	0	0
40378.5	0	0
40470.8	0	0
40563.2	0	0
40655.6	0	0
40748	0	0
40840.4	0	0
40932.8	0	0
41025.2	0	0
41117.6	0	0
41210	0	0
41302.4	0	0
41394.8	0	0
41487.2	0	0
41579.6	0	0
41672	0	0
41764.4	0	0
41856.8	0.0793651	0
41949.2	0	0
42041.6	0	0
42134	0	0
42226.4	0	0
42318.8	0	0
42411.2	0	0
42503.6	0	0
42596	0	0
42688.4	0	0
42780.8	0	0
42873.2	0	0
42965.6	0	0
43058	0	0
43150.4	0	0
43242.8	0	0
43335.2	0	0
43427.6	0	0
43520	0	0
43612.4	0	0
43704.8	0	0
43797.2	0	0
43889.6	0	0
43982	0	0
44074.4	0	0
44166.8	0	0
44259.2	0	0
44351.6	0	0
44444	0	0
44536.4	0	0
44628.8	0	0
44721.2	0	0
44813.6	0	0
44906	0	0
44998.4	0	0
45090.8	0	0
45183.2	0	0
45275.6	0	0
45368	0	0
45460.4	0	0
45552.8	0	0
45645.2	0	0
45737.6	0	0
45830	0	0
45922.4	0	0
46014.8	0	0
46107.2	0	0
46199.6	0	0
46292	0	0
46384.4	0	0
46476.8	0	0
46569.2	0	0
46661.6	0	0
46754	0	0
46846.4	0	0
46938.8	0	0
47031.2	0	0
47123.6	0	0
47216	0	0
47308.4	0	0
47400.8	0	0
47493.2	0	0
47585.6	0	0
47678	0	0
47770.4	0	0
47862.8	0	0
47955.2	0	0
48047.6	0	0
48140	0	0
48232.4	0	0
48324.8	0	0
48417.2	0	0
48509.6	0	0
48602	0	0
48694.4	0	0
48786.8	0	0
48879.2	0	0
48971.6	0	0
49064	0	0
49156.4	0	0
49248.8	0	0
49341.2	0	0
49433.6	0	0
49526	0	0
49618.4	0	0
49710.8	0	0
49803.2	0	0
49895.6	0	0
49988	0	0
50080.4	0	0
50172.8	0	0
50265.2	0	0
50357.6	0	0
50450	0	0
50542.4	0	0
50634.8	0	0
50727.2	0	0
50819.6	0	0
50912	0	0
51004.4	0	0
51096.8	0	0
51189.2	0	0
51281.6	0	0
51374	0	0
51466.4	0	0
51558.8	0	0
51651.2	0	0
51743.6	0	0
51836	0	0
51928.4	0	0
52020.7	0	0
52113.1	0	0
52205.5	0	0
52297.9	0	0
52390.3	0	0
52482.7	0	0
52575.1	0	0
52667.5	0	0
52759.9	0	0
52852.3	0	0
52944.7	0	0
53037.1	0	0
53129.5	0	0
53221.9	0	0
53314.3	0	0
53406.7	0	0
53499.1	0	0
53591.5	0	0
53683.9	0	0
53776.3	0	0
53868.7	0	0
53961.1	0	0
54053.5	0	0
54145.9	0	0
54238.3	0	0
54330.7	0	0
54423.1	0	0
54515.5	0	0
54607.9	0	0
54700.3	0	0
54792.7	0	0
54885.1	0	0
54977.5	0	0
55069.9	0	0
55162.3	0	0
55254.7	0	0
55347.1	0	0
55439.5	0	0
55531.9	0	0
55624.3	0	0
55716.7	0	0
55809.1	0	0
55901.5	0	0
55993.9	0	0
56086.3	0	0
56178.7	0	0
56271.1	0	0
56363.5	0	0
56455.9	0	0
56548.3	0	0
56640.7	0	0
56733.1	0	0
56825.5	0	0
56917.9	0	0
57010.3	0	0
57102.7	0	0
57195.1	0	0
57287.5	0	0
57379.9	0	0
57472.3	0	0
57564.7	0	0
57657.1	0	0
57749.5	0	0
57841.9	0	0
57934.3	0	0
58026.7	0	0
58119.1	0	0
58211.5	0	0
58303.9	0	0
58396.3	0	0
58488.7	0	0
58581.1	0	0
58673.5	0	0
58765.9	0	0
58858.3	0	0
58950.7	0	0
59043.1	0	0
59135.5	0	0
59227.9	0	0
59320.3	0	0
59412.7	0	0
59505.1	0	0
59597.5	0	0
59689.9	0	0
59782.3	0	0
59874.7	0	0
59967.1	0	0
60059.5	0	0
60151.9	0	0
60244.3	0	0
60336.7	0	0
60429.1	0	0
60521.5	0	0
60613.9	0	0
60706.3	0	0
60798.7	0	0
60891.1	0	0
60983.5	0	0
61075.9	0	0
61168.3	0	0
61260.7	0	0
61353.1	0	0
61445.5	0	0
61537.9	0	0
61630.3	0	0
61722.7	0	0
61815.1	0	0
61907.5	0	0
61999.9	0	0
62092.3	0	0
62184.7	0	0
62277.1	0	0
62369.5	0	0
62461.9	0	0
62554.3	0	0
62646.7	0	0
62739.1	0	0
62831.5	0	0
62923.9	0	0
63016.3	0	0
63108.7	0	0
63201.1	0	0
63293.5	0	0
63385.9	0	0
63478.3	0	0
63570.6	0	0
63663	0	0
63755.4	0	0
63847.8	0	0
63940.2	0	0
64032.6	0	0
64125	0	0
64217.4	0	0
64309.8	0	0
64402.2	0	0
64494.6	0	0
64587	0	0
64679.4	0	0
64771.8	0	0
64864.2	0	0
64956.6	0	0
65049	0	0
65141.4	0	0
65233.8	0	0
65326.2	0	0
65418.6	0	0
65511	0	0
65603.4	0	0
65695.8	0	0
65788.2	0	0
65880.6	0	0
65973	0	0
66065.4	0	0
66157.8	0	0
66250.2	0	0
66342.6	0	0
66435	0	0
66527.4	0	0
66619.8	0	0
66712.2	0	0
66804.6	0.0793651	0
66897	0	0
66989.4	0	0
67081.8	0	0
67174.2	0	0
67266.6	0	0
67359	0	0
67451.4	0	0
67543.8	0	0
67636.2	0	0
67728.6	0	0
67821	0	0
67913.4	0	0
68005.8	0	0
68098.2	0	0
68190.6	0	0
68283	0	0
68375.4	0	0
68467.8	0	0
68560.2	0	0
68652.6	0	0
68745	0	0
68837.4	0	0
68929.8	0	0
69022.2	0	0
